"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2015-5-14","93.46","93.64","93.76","93.13","","-0.17%"
"2015-5-15","93.14","93.41","94.03","93.14","","-0.34%"
"2015-5-18","94.22","93.23","94.27","93.27","","1.16%"
"2015-5-19","95.27","94.12","95.47","94.09","","1.11%"
"2015-5-20","95.45","95.31","95.84","95.26","","0.19%"
"2015-5-21","95.25","95.59","95.65","94.97","","-0.21%"
"2015-5-22","96.11","95.40","96.27","94.82","","0.90%"
"2015-5-25","96.01","96.23","96.47","96.17","","-0.10%"
"2015-5-26","97.30","96.39","97.36","96.45","","1.34%"
"2015-5-27","97.37","97.22","97.78","96.89","","0.07%"
"2015-5-28","96.97","97.26","97.63","96.86","","-0.41%"
"2015-5-29","96.91","96.89","97.19","96.75","","-0.06%"
"2015-6-1","97.39","96.90","97.68","96.93","","0.50%"
"2015-6-2","95.83","97.43","97.53","95.67","","-1.60%"
"2015-6-3","95.47","95.94","96.51","95.21","","-0.38%"
"2015-6-4","95.46","95.42","95.62","94.65","","-0.01%"
"2015-6-5","96.31","95.76","96.91","95.36","","0.89%"
"2015-6-8","95.30","96.47","96.55","95.05","","-1.05%"
"2015-6-9","95.17","95.26","95.58","94.84","","-0.14%"
"2015-6-10","94.65","95.14","95.23","94.32","","-0.55%"
"2015-6-11","94.98","94.70","95.59","94.71","","0.35%"
"2015-6-12","94.97","95.09","95.68","94.69","","-0.01%"
"2015-6-15","94.81","95.16","95.39","94.73","","-0.17%"
"2015-6-16","95.00","94.83","95.23","94.56","","0.20%"
"2015-6-17","94.30","94.95","95.18","94.11","","-0.74%"
"2015-6-18","94.04","94.22","94.23","93.56","","-0.28%"
"2015-6-19","94.08","94.03","94.50","93.90","","0.04%"
"2015-6-22","94.33","94.00","94.45","93.81","","0.27%"
"2015-6-23","95.43","94.29","95.64","94.30","","1.17%"
"2015-6-24","95.26","95.37","95.54","94.93","","-0.18%"
"2015-6-25","95.19","95.28","95.51","95.09","","-0.07%"
"2015-6-26","95.47","95.17","95.67","95.08","","0.29%"
"2015-6-29","94.79","96.11","96.37","94.68","","-0.71%"
"2015-6-30","95.48","95.04","95.68","94.85","","0.73%"
"2015-7-1","96.31","95.58","96.35","95.47","","0.87%"
"2015-7-2","96.11","96.32","96.42","95.87","","-0.21%"
"2015-7-3","96.11","96.09","96.22","95.87","","0.00%"
"2015-7-6","96.30","96.42","96.62","96.02","","0.20%"
"2015-7-7","96.86","96.28","97.23","96.31","","0.58%"
"2015-7-8","96.29","96.68","96.88","96.12","","-0.59%"
"2015-7-9","96.61","96.23","96.75","95.97","","0.33%"
"2015-7-10","96.03","96.38","96.39","95.45","","-0.60%"
"2015-7-13","96.86","96.09","96.86","95.63","","0.86%"
"2015-7-14","96.64","96.81","97.05","96.27","","-0.23%"
"2015-7-15","97.17","96.66","97.31","96.53","","0.55%"
"2015-7-16","97.67","97.13","97.76","97.17","","0.51%"
"2015-7-17","97.86","97.66","97.98","97.42","","0.19%"
"2015-7-20","98.03","97.93","98.15","97.73","","0.17%"
"2015-7-21","97.33","98.02","98.15","97.14","","-0.71%"
"2015-7-22","97.60","97.34","97.79","97.11","","0.28%"
"2015-7-23","97.11","97.45","97.51","96.89","","-0.50%"
"2015-7-24","97.24","97.19","97.62","97.12","","0.13%"
"2015-7-27","96.50","97.20","97.29","96.29","","-0.76%"
"2015-7-28","96.77","96.58","96.97","96.47","","0.28%"
"2015-7-29","96.98","96.64","97.25","96.50","","0.22%"
"2015-7-30","97.56","97.13","97.77","97.17","","0.60%"
"2015-7-31","97.34","97.47","97.60","96.31","","-0.23%"
"2015-8-3","97.49","97.22","97.58","97.16","","0.15%"
"2015-8-4","97.93","97.48","98.00","97.21","","0.45%"
"2015-8-5","97.96","97.92","98.22","97.64","","0.03%"
"2015-8-6","97.83","97.88","98.16","97.63","","-0.13%"
"2015-8-7","97.56","97.79","98.33","97.51","","-0.28%"
"2015-8-10","97.16","97.54","97.92","97.04","","-0.41%"
"2015-8-11","97.29","97.19","97.59","96.88","","0.13%"
"2015-8-12","96.26","97.18","97.33","95.93","","-1.06%"
"2015-8-13","96.44","96.34","96.81","96.12","","0.19%"
"2015-8-14","96.52","96.37","96.67","96.09","","0.08%"
"2015-8-17","96.81","96.56","96.94","96.51","","0.30%"
"2015-8-18","97.04","96.84","97.07","96.68","","0.24%"
"2015-8-19","96.36","97.00","97.08","96.34","","-0.70%"
"2015-8-20","95.98","96.45","96.58","95.71","","-0.39%"
"2015-8-21","95.01","95.81","95.82","94.80","","-1.01%"
"2015-8-24","93.33","94.86","94.96","92.62","","-1.77%"
"2015-8-25","94.53","93.38","94.69","93.49","","1.29%"
"2015-8-26","95.10","93.96","95.44","93.72","","0.60%"
"2015-8-27","95.61","95.19","96.03","94.98","","0.54%"
"2015-8-28","96.11","95.76","96.32","95.38","","0.52%"
"2015-8-31","95.82","96.19","96.25","95.62","","-0.30%"
"2015-9-1","95.45","95.93","95.93","95.19","","-0.39%"
"2015-9-2","95.83","95.41","95.98","95.41","","0.40%"
"2015-9-3","96.41","95.95","96.62","95.79","","0.61%"
"2015-9-4","96.23","96.37","96.58","95.97","","-0.19%"
"2015-9-7","96.23","96.15","96.42","96.04","","0.00%"
"2015-9-8","95.98","96.15","96.24","95.73","","-0.26%"
"2015-9-9","96.01","95.84","96.41","95.85","","0.03%"
"2015-9-10","95.46","95.91","96.19","95.40","","-0.57%"
"2015-9-11","95.19","95.47","95.69","95.11","","-0.28%"
"2015-9-14","95.25","95.20","95.45","94.91","","0.06%"
"2015-9-15","95.61","95.30","95.68","95.12","","0.38%"
"2015-9-16","95.42","95.57","95.84","95.16","","-0.20%"
"2015-9-17","94.55","95.31","95.39","94.36","","-0.91%"
"2015-9-18","94.86","94.57","95.38","94.06","","0.33%"
"2015-9-21","95.89","95.36","95.98","95.04","","1.09%"
"2015-9-22","96.28","95.92","96.40","95.76","","0.41%"
"2015-9-23","96.07","96.31","96.55","96.02","","-0.22%"
"2015-9-24","96.69","96.23","96.69","95.46","","0.65%"
"2015-9-25","96.27","96.24","96.70","96.12","","-0.43%"
"2015-9-28","96.03","96.29","96.50","95.90","","-0.25%"
"2015-9-29","95.86","96.02","96.24","95.71","","-0.18%"
"2015-9-30","96.35","95.91","96.41","95.85","","0.51%"
"2015-10-1","96.19","96.27","96.49","95.97","","-0.17%"
"2015-10-2","95.83","96.14","96.38","95.22","","-0.37%"
"2015-10-5","96.11","95.84","96.17","95.45","","0.29%"
"2015-10-6","95.45","96.05","96.16","95.40","","-0.69%"
"2015-10-7","95.50","95.47","95.70","95.33","","0.05%"
"2015-10-8","95.32","95.57","95.61","94.98","","-0.19%"
"2015-10-9","94.81","95.23","95.34","94.69","","-0.54%"
"2015-10-12","94.84","94.86","94.90","94.62","","0.03%"
"2015-10-13","94.76","94.90","94.98","94.54","","-0.08%"
"2015-10-14","93.93","94.76","94.76","93.84","","-0.88%"
"2015-10-15","94.37","93.95","94.59","93.81","","0.47%"
"2015-10-16","94.54","94.47","94.77","94.37","","0.18%"
"2015-10-19","94.93","94.67","95.00","94.55","","0.41%"
"2015-10-20","94.91","94.93","94.95","94.59","","-0.02%"
"2015-10-21","95.03","94.85","95.08","94.72","","0.13%"
"2015-10-22","96.38","95.04","96.54","94.94","","1.42%"
"2015-10-23","97.13","96.40","97.20","96.15","","0.78%"
"2015-10-26","96.86","97.15","97.15","96.68","","-0.28%"
"2015-10-27","96.91","96.80","96.97","96.58","","0.05%"
"2015-10-28","97.78","96.95","97.82","96.47","","0.90%"
"2015-10-29","97.28","97.61","97.69","97.19","","-0.51%"
"2015-10-30","96.95","97.19","97.35","96.58","","-0.34%"
"2015-11-2","96.93","96.69","96.97","96.64","","-0.02%"
"2015-11-3","97.16","96.90","97.48","96.77","","0.24%"
"2015-11-4","97.95","97.20","98.05","97.17","","0.81%"
"2015-11-5","97.94","97.94","98.14","97.75","","-0.01%"
"2015-11-6","99.17","97.95","99.34","97.89","","1.26%"
"2015-11-9","98.98","99.27","99.27","98.82","","-0.19%"
"2015-11-10","99.29","99.01","99.50","98.94","","0.31%"
"2015-11-11","99.01","99.10","99.24","98.78","","-0.28%"
"2015-11-12","98.65","98.82","99.29","98.43","","-0.36%"
"2015-11-13","99.00","98.57","99.21","98.53","","0.35%"
"2015-11-16","99.44","99.00","99.46","98.87","","0.44%"
"2015-11-17","99.63","99.40","99.75","99.36","","0.19%"
"2015-11-18","99.65","99.65","99.85","99.31","","0.02%"
"2015-11-19","98.99","99.41","99.48","98.73","","-0.66%"
"2015-11-20","99.56","99.09","99.65","99.00","","0.58%"
"2015-11-23","99.80","99.66","100.00","99.53","","0.24%"
"2015-11-24","99.53","99.68","99.78","99.47","","-0.27%"
"2015-11-25","99.80","99.56","100.17","99.31","","0.27%"
"2015-11-26","99.80","99.74","99.91","99.71","","0.00%"
"2015-11-27","100.02","99.86","100.20","99.66","","0.22%"
"2015-11-30","100.17","100.08","100.31","100.05","","0.15%"
"2015-12-1","99.80","100.23","100.26","99.72","","-0.37%"
"2015-12-2","99.99","99.83","100.51","99.80","","0.19%"
"2015-12-3","97.62","100.01","100.47","97.59","","-2.37%"
"2015-12-4","98.35","97.83","98.61","97.75","","0.75%"
"2015-12-7","98.66","98.38","98.90","98.30","","0.32%"
"2015-12-8","98.47","98.73","98.76","98.33","","-0.19%"
"2015-12-9","97.34","98.45","98.52","97.22","","-1.15%"
"2015-12-10","97.94","97.41","97.99","97.36","","0.62%"
"2015-12-11","97.56","97.98","98.09","97.33","","-0.39%"
"2015-12-14","97.60","97.61","97.93","97.28","","0.04%"
"2015-12-15","98.22","97.64","98.29","97.19","","0.64%"
"2015-12-16","97.87","98.19","98.60","97.66","","-0.36%"
"2015-12-17","99.27","98.56","99.29","98.53","","1.43%"
"2015-12-18","98.70","99.02","99.18","98.64","","-0.57%"
"2015-12-21","98.36","98.68","98.84","98.29","","-0.34%"
"2015-12-22","98.23","98.46","98.51","98.00","","-0.13%"
"2015-12-23","98.34","98.21","98.60","98.19","","0.11%"
"2015-12-24","97.98","98.33","98.38","97.86","","-0.37%"
"2015-12-25","97.98","97.87","98.02","97.83","","0.00%"
"2015-12-28","97.92","97.95","98.03","97.81","","-0.06%"
"2015-12-29","98.10","97.90","98.41","97.80","","0.18%"
"2015-12-30","98.27","98.21","98.41","98.11","","0.17%"
"2015-12-31","98.63","98.22","98.78","98.18","","0.37%"
"2016-1-1","98.63","98.69","98.69","98.63","","0.00%"
"2016-1-4","98.87","98.59","99.18","98.05","","0.24%"
"2016-1-5","99.40","98.87","99.63","98.75","","0.54%"
"2016-1-6","99.18","99.39","99.58","99.11","","-0.22%"
"2016-1-7","98.22","99.21","99.30","98.17","","-0.97%"
"2016-1-8","98.54","98.30","99.18","98.27","","0.33%"
"2016-1-11","98.72","98.41","98.89","98.25","","0.18%"
"2016-1-12","98.97","98.80","99.28","98.57","","0.25%"
"2016-1-13","98.93","99.03","99.33","98.86","","-0.04%"
"2016-1-14","99.09","98.82","99.26","98.59","","0.16%"
"2016-1-15","98.96","99.10","99.12","98.38","","-0.13%"
"2016-1-18","98.96","98.80","99.20","98.80","","0.00%"
"2016-1-19","98.99","99.12","99.31","98.86","","0.03%"
"2016-1-20","99.09","99.02","99.19","98.63","","0.10%"
"2016-1-21","99.06","99.19","99.80","98.91","","-0.03%"
"2016-1-22","99.57","99.18","99.59","99.11","","0.51%"
"2016-1-25","99.36","99.52","99.55","99.23","","-0.21%"
"2016-1-26","99.36","99.30","99.45","99.00","","0.00%"
"2016-1-27","98.90","99.02","99.16","98.71","","-0.46%"
"2016-1-28","98.51","98.88","99.11","98.42","","-0.39%"
"2016-1-29","99.61","98.65","99.83","98.58","","1.12%"
"2016-2-1","99.01","99.55","99.63","98.93","","-0.60%"
"2016-2-2","98.87","98.99","99.09","98.75","","-0.14%"
"2016-2-3","97.29","98.83","98.94","96.89","","-1.60%"
"2016-2-4","96.47","97.29","97.47","96.26","","-0.84%"
"2016-2-5","97.03","96.56","97.27","96.32","","0.58%"
"2016-2-8","96.57","97.06","97.48","96.54","","-0.47%"
"2016-2-9","96.07","96.73","96.83","95.66","","-0.52%"
"2016-2-10","95.89","96.06","96.72","95.76","","-0.19%"
"2016-2-11","95.56","95.89","95.90","95.24","","-0.34%"
"2016-2-12","95.94","95.50","96.22","95.46","","0.40%"
"2016-2-15","95.98","96.08","96.88","95.94","","0.04%"
"2016-2-16","96.87","96.58","96.99","96.38","","0.93%"
"2016-2-17","96.79","96.94","97.10","96.63","","-0.08%"
"2016-2-18","96.95","96.89","97.09","96.69","","0.17%"
"2016-2-19","96.60","96.87","97.17","96.56","","-0.36%"
"2016-2-22","97.38","96.78","97.60","96.73","","0.81%"
"2016-2-23","97.48","97.36","97.58","97.14","","0.10%"
"2016-2-24","97.46","97.47","97.92","97.23","","-0.02%"
"2016-2-25","97.29","97.49","97.72","97.22","","-0.17%"
"2016-2-26","98.15","97.40","98.26","97.10","","0.88%"
"2016-2-29","98.21","98.17","98.37","97.80","","0.06%"
"2016-3-1","98.35","98.18","98.57","98.09","","0.14%"
"2016-3-2","98.21","98.26","98.58","98.12","","-0.14%"
"2016-3-3","97.59","98.20","98.35","97.46","","-0.63%"
"2016-3-4","97.34","97.67","98.03","97.02","","-0.26%"
"2016-3-7","97.07","97.40","97.70","97.04","","-0.28%"
"2016-3-8","97.21","97.11","97.27","96.89","","0.14%"
"2016-3-9","97.17","97.22","97.57","96.93","","-0.04%"
"2016-3-10","96.07","97.23","98.42","95.94","","-1.13%"
"2016-3-11","96.17","96.17","96.72","95.94","","0.10%"
"2016-3-14","96.62","96.31","96.71","96.14","","0.47%"
"2016-3-15","96.63","96.60","96.87","96.47","","0.01%"
"2016-3-16","95.89","96.67","97.06","95.54","","-0.77%"
"2016-3-17","94.76","95.75","95.83","94.65","","-1.18%"
"2016-3-18","95.09","94.77","95.17","94.58","","0.35%"
"2016-3-21","95.29","95.15","95.41","95.00","","0.21%"
"2016-3-22","95.65","95.43","95.75","95.26","","0.38%"
"2016-3-23","96.05","95.64","96.23","95.62","","0.42%"
"2016-3-24","96.14","96.07","96.36","96.04","","0.09%"
"2016-3-25","96.14","96.11","96.36","96.11","","0.00%"
"2016-3-28","95.94","96.27","96.40","95.84","","-0.21%"
"2016-3-29","95.16","95.96","96.22","95.09","","-0.81%"
"2016-3-30","94.84","95.21","95.22","94.59","","-0.34%"
"2016-3-31","94.59","94.84","95.03","94.32","","-0.26%"
"2016-4-1","94.62","94.64","95.11","94.33","","0.03%"
"2016-4-4","94.51","94.56","94.83","94.41","","-0.12%"
"2016-4-5","94.63","94.58","94.98","94.45","","0.13%"
"2016-4-6","94.43","94.60","95.07","94.24","","-0.21%"
"2016-4-7","94.48","94.48","94.67","94.02","","0.05%"
"2016-4-8","94.23","94.56","94.68","94.09","","-0.26%"
"2016-4-11","93.95","94.10","94.34","93.75","","-0.30%"
"2016-4-12","93.96","93.99","94.39","93.63","","0.01%"
"2016-4-13","94.74","94.05","94.85","94.00","","0.83%"
"2016-4-14","94.90","94.81","95.20","94.68","","0.17%"
"2016-4-15","94.70","94.93","95.05","94.51","","-0.21%"
"2016-4-18","94.49","94.59","94.83","94.38","","-0.22%"
"2016-4-19","93.98","94.49","94.55","93.93","","-0.54%"
"2016-4-20","94.49","94.14","94.59","93.94","","0.54%"
"2016-4-21","94.60","94.53","94.70","93.92","","0.12%"
"2016-4-22","95.12","94.63","95.20","94.47","","0.55%"
"2016-4-25","94.84","95.11","95.08","94.68","","-0.29%"
"2016-4-26","94.57","94.79","94.81","94.20","","-0.28%"
"2016-4-27","94.39","94.53","94.80","94.15","","-0.19%"
"2016-4-28","93.76","94.39","94.58","93.69","","-0.67%"
"2016-4-29","93.08","93.80","93.80","93.01","","-0.73%"
"2016-5-2","92.63","93.02","93.07","92.54","","-0.48%"
"2016-5-3","92.94","92.60","93.11","91.92","","0.33%"
"2016-5-4","93.18","92.98","93.36","92.85","","0.26%"
"2016-5-5","93.78","93.21","93.86","93.17","","0.64%"
"2016-5-6","93.89","93.73","93.96","93.28","","0.12%"
"2016-5-9","94.13","93.91","94.20","93.80","","0.26%"
"2016-5-10","94.29","94.13","94.36","94.03","","0.17%"
"2016-5-11","93.82","94.26","94.26","93.68","","-0.50%"
"2016-5-12","94.15","93.85","94.19","93.80","","0.35%"
"2016-5-13","94.61","94.12","94.84","94.12","","0.49%"
"2016-5-16","94.57","94.65","94.68","94.40","","-0.04%"
"2016-5-17","94.55","94.57","94.71","94.33","","-0.02%"
"2016-5-18","95.08","94.58","95.27","94.53","","0.56%"
"2016-5-19","95.29","95.15","95.50","95.12","","0.22%"
"2016-5-20","95.33","95.29","95.46","95.17","","0.04%"
"2016-5-23","95.23","95.32","95.48","95.10","","-0.10%"
"2016-5-24","95.57","95.27","95.66","95.20","","0.36%"
"2016-5-25","95.35","95.63","95.66","95.33","","-0.23%"
"2016-5-26","95.17","95.42","95.42","94.94","","-0.19%"
"2016-5-27","95.52","95.14","95.78","95.08","","0.37%"
"2016-5-30","95.52","95.70","95.97","95.52","","0.00%"
"2016-5-31","95.89","95.66","95.89","95.46","","0.39%"
"2016-6-1","95.45","95.81","95.90","95.34","","-0.46%"
"2016-6-2","95.56","95.43","95.61","95.15","","0.12%"
"2016-6-3","94.03","95.55","95.64","93.86","","-1.60%"
"2016-6-6","93.90","94.02","94.27","93.75","","-0.14%"
"2016-6-7","93.83","94.02","94.09","93.75","","-0.07%"
"2016-6-8","93.59","93.86","93.87","93.42","","-0.26%"
"2016-6-9","93.95","93.55","94.13","93.43","","0.38%"
"2016-6-10","94.57","94.09","94.71","94.05","","0.66%"
"2016-6-13","94.36","94.65","94.75","94.24","","-0.22%"
"2016-6-14","94.93","94.36","95.03","94.32","","0.60%"
"2016-6-15","94.61","94.91","95.04","94.36","","-0.34%"
"2016-6-16","94.57","94.60","95.32","94.20","","-0.04%"
"2016-6-17","94.21","94.58","94.59","94.07","","-0.38%"
"2016-6-20","93.61","93.87","93.87","93.45","","-0.64%"
"2016-6-21","94.02","93.61","94.14","93.42","","0.44%"
"2016-6-22","93.72","94.05","94.12","93.42","","-0.32%"
"2016-6-23","93.53","93.50","93.61","93.02","","-0.20%"
"2016-6-24","95.45","93.45","96.70","93.45","","2.05%"
"2016-6-27","96.54","96.07","96.70","95.81","","1.14%"
"2016-6-28","96.25","96.41","96.41","95.77","","-0.30%"
"2016-6-29","95.77","96.04","96.20","95.59","","-0.50%"
"2016-6-30","96.14","95.67","96.42","95.44","","0.39%"
"2016-7-1","95.65","95.89","96.08","95.41","","-0.51%"
"2016-7-4","95.65","95.69","95.89","95.43","","0.00%"
"2016-7-5","96.17","95.54","96.25","95.34","","0.54%"
"2016-7-6","96.05","96.25","96.50","95.98","","-0.12%"
"2016-7-7","96.33","96.13","96.34","95.92","","0.29%"
"2016-7-8","96.30","96.28","96.70","95.83","","-0.03%"
"2016-7-11","96.57","96.29","96.79","96.27","","0.28%"
"2016-7-12","96.44","96.54","96.64","96.07","","-0.13%"
"2016-7-13","96.22","96.51","96.60","96.09","","-0.23%"
"2016-7-14","96.08","96.27","96.37","95.83","","-0.15%"
"2016-7-15","96.58","96.13","96.73","95.91","","0.52%"
"2016-7-18","96.56","96.59","96.71","96.47","","-0.02%"
"2016-7-19","97.06","96.55","97.15","96.52","","0.52%"
"2016-7-20","97.20","97.08","97.32","96.99","","0.14%"
"2016-7-21","97.00","97.13","97.21","96.73","","-0.21%"
"2016-7-22","97.47","96.92","97.54","96.83","","0.48%"
"2016-7-25","97.29","97.35","97.57","97.22","","-0.18%"
"2016-7-26","97.16","97.29","97.32","96.85","","-0.13%"
"2016-7-27","97.05","97.14","97.53","96.67","","-0.11%"
"2016-7-28","96.74","96.73","96.77","96.29","","-0.32%"
"2016-7-29","95.53","96.62","96.62","95.38","","-1.25%"
"2016-8-1","95.71","95.59","95.82","95.54","","0.19%"
"2016-8-2","95.06","95.82","95.85","95.00","","-0.68%"
"2016-8-3","95.56","95.13","95.61","95.13","","0.53%"
"2016-8-4","95.76","95.54","95.90","95.42","","0.21%"
"2016-8-5","96.19","95.78","96.52","95.55","","0.45%"
"2016-8-8","96.40","96.29","96.47","96.15","","0.22%"
"2016-8-9","96.18","96.39","96.52","96.08","","-0.23%"
"2016-8-10","95.65","96.12","96.12","95.44","","-0.55%"
"2016-8-11","95.86","95.58","95.97","95.50","","0.22%"
"2016-8-12","95.72","95.92","95.99","95.25","","-0.15%"
"2016-8-15","95.63","95.65","95.80","95.47","","-0.09%"
"2016-8-16","94.79","95.61","95.66","94.43","","-0.88%"
"2016-8-17","94.72","94.80","95.10","94.51","","-0.07%"
"2016-8-18","94.16","94.70","94.70","94.08","","-0.59%"
"2016-8-19","94.51","94.23","94.63","94.22","","0.37%"
"2016-8-22","94.52","94.72","94.96","94.44","","0.01%"
"2016-8-23","94.54","94.55","94.58","94.21","","0.02%"
"2016-8-24","94.79","94.55","94.91","94.50","","0.26%"
"2016-8-25","94.77","94.78","94.83","94.59","","-0.02%"
"2016-8-26","95.57","94.72","95.59","94.25","","0.84%"
"2016-8-29","95.58","95.61","95.83","95.48","","0.01%"
"2016-8-30","96.05","95.58","96.14","95.53","","0.49%"
"2016-8-31","96.02","96.01","96.25","95.90","","-0.03%"
"2016-9-1","95.65","95.98","96.24","95.59","","-0.39%"
"2016-9-2","95.84","95.67","95.96","95.19","","0.20%"
"2016-9-5","95.84","95.89","95.89","95.55","","0.00%"
"2016-9-6","94.82","95.79","95.86","94.77","","-1.06%"
"2016-9-7","94.96","94.89","95.06","94.69","","0.15%"
"2016-9-8","95.03","94.96","95.14","94.47","","0.07%"
"2016-9-9","95.34","94.94","95.58","94.80","","0.33%"
"2016-9-12","95.09","95.30","95.45","94.94","","-0.26%"
"2016-9-13","95.63","95.12","95.67","95.08","","0.57%"
"2016-9-14","95.33","95.56","95.66","95.20","","-0.31%"
"2016-9-15","95.29","95.33","95.56","95.08","","-0.04%"
"2016-9-16","96.11","95.23","96.11","95.22","","0.86%"
"2016-9-19","95.84","96.07","96.07","95.64","","-0.28%"
"2016-9-20","96.02","95.83","96.04","95.60","","0.19%"
"2016-9-21","95.66","96.00","96.33","95.44","","-0.37%"
"2016-9-22","95.45","95.50","95.53","95.05","","-0.22%"
"2016-9-23","95.48","95.36","95.68","95.34","","0.03%"
"2016-9-26","95.30","95.40","95.53","95.13","","-0.19%"
"2016-9-27","95.44","95.32","95.67","95.24","","0.15%"
"2016-9-28","95.43","95.45","95.74","95.36","","-0.01%"
"2016-9-29","95.53","95.37","95.68","95.33","","0.10%"
"2016-9-30","95.46","95.51","95.96","95.34","","-0.07%"
"2016-10-3","95.69","95.54","95.80","95.46","","0.24%"
"2016-10-4","96.17","95.73","96.44","95.73","","0.50%"
"2016-10-5","96.12","96.10","96.31","95.96","","-0.05%"
"2016-10-6","96.77","96.14","96.77","96.11","","0.68%"
"2016-10-7","96.63","97.12","97.19","96.40","","-0.14%"
"2016-10-10","96.93","96.63","96.97","96.46","","0.31%"
